latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
47.9183,-120.71739,323.72,0.4,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.02,1.37,N
47.91318,-120.71404,309.69,0.4,0.44,2026-08-31,1043,N20,nominal,2.0NRT,280.05,1.52,N
47.91306,-120.71561,295.07,0.4,0.44,2026-08-31,1043,N20,nominal,2.0NRT,280.33,0.79,N
47.91589,-120.84077,295.06,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.82,0.87,N
47.91081,-120.83734,299.45,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,284.89,0.87,N
47.90363,-120.82486,332.6,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,282.18,3.45,N
47.90268,-120.82072,330.63,0.4,0.44,2026-08-31,1043,N20,nominal,2.0NRT,285.77,3.45,N
47.90175,-120.81669,295.64,0.4,0.44,2026-08-31,1043,N20,nominal,2.0NRT,282.61,1.19,N
47.84356,-120.56531,295.11,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,276.32,0.62,N
47.89968,-120.82636,312.97,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.41,3.45,N
46.29578,-115.02415,311.74,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,277.16,2.21,N
46.29019,-115.02543,317.54,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.38,1.69,N
46.28878,-115.02074,298.24,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,278.08,1.69,N
46.28741,-115.01618,306.26,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.62,1.72,N
46.28938,-115.04265,302.26,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,277.76,1.45,N
46.28829,-115.03903,312.32,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.67,1.45,N
46.28717,-115.0353,299.13,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.16,2.49,N
46.29276,-115.02257,321.52,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.72,1.66,N
46.29416,-115.02733,304.54,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,276.44,2.32,N
46.29128,-115.01756,295.41,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,278.77,1.66,N
46.28991,-115.01289,307.32,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.51,2.01,N
46.28591,-115.01954,300.47,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,278.01,1.66,N
46.2865,-115.04175,336.61,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,279.97,3.57,N
46.28539,-115.03802,310.69,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,280.98,3.57,N
46.27752,-115.03155,341.91,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,280.36,3.47,N
46.27869,-115.03548,295.69,0.39,0.59,2026-08-31,1043,N20,nominal,2.0NRT,278.46,3.47,N
46.10818,-114.82742,330.08,0.4,0.6,2026-08-31,1043,N20,nominal,2.0NRT,280.02,3.4,N
46.10677,-114.82275,307.72,0.4,0.6,2026-08-31,1043,N20,nominal,2.0NRT,279.44,1.71,N
46.1054,-114.81824,303.6,0.4,0.6,2026-08-31,1043,N20,nominal,2.0NRT,279.35,1.71,N
46.10817,-114.82926,311.94,0.4,0.6,2026-08-31,1043,N20,nominal,2.0NRT,278.39,2.18,N
46.10664,-114.8241,314.76,0.4,0.6,2026-08-31,1043,N20,nominal,2.0NRT,280.17,2.18,N
46.10533,-114.81972,305.27,0.41,0.6,2026-08-31,1043,N20,nominal,2.0NRT,279.77,1.86,N
46.09222,-115.05859,320.52,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,279.99,1.44,N
46.09085,-115.05405,295.09,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,279.03,1.44,N
46.0866,-115.05989,314.12,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,280.39,1.44,N
46.08332,-115.06896,297.42,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,280.31,0.68,N
46.08485,-115.11404,300.99,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,280.03,0.83,N
46.08032,-115.11892,305.08,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,280.64,0.83,N
46.0871,-115.0682,297.77,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,279.55,1.11,N
46.08273,-115.11438,305.92,0.39,0.6,2026-08-31,1043,N20,nominal,2.0NRT,281.3,1.54,N
45.7288,-114.64396,295.69,0.42,0.61,2026-08-31,1043,N20,nominal,2.0NRT,273.58,0.61,N
47.47924,-121.22441,316.51,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,282.23,1.53,N
47.47525,-121.22565,304.51,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.03,1.04,N
47.47221,-121.24944,295.64,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,280.92,0.68,N
47.47076,-121.25229,297.18,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.47,0.42,N
47.45899,-121.23801,306.24,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,282.31,2.01,N
47.45786,-121.23303,298.4,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.77,1.28,N
45.72912,-114.64052,301.87,0.42,0.61,2026-08-31,1043,N20,nominal,2.0NRT,273.65,1.01,N
47.4542,-121.23569,299.04,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,281.99,1.28,N
47.45298,-121.23034,316.72,0.39,0.44,2026-08-31,1043,N20,nominal,2.0NRT,282.35,1.28,N
47.57289,-122.37196,320.79,0.52,0.42,2026-08-31,1043,N20,nominal,2.0NRT,283.47,1.83,N
47.57144,-122.36527,296.68,0.52,0.42,2026-08-31,1043,N20,nominal,2.0NRT,284.99,1.83,N
47.56704,-122.34496,301.28,0.53,0.42,2026-08-31,1043,N20,nominal,2.0NRT,284.9,1.11,N
45.98159,-117.96704,302.36,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.94,1.13,N
45.98177,-117.96718,296.22,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.63,0.99,N
45.97736,-117.97021,300.94,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.98,1.99,N
45.95465,-117.98268,299.27,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.58,1.37,N
46.9763,-122.2886,299.23,0.54,0.42,2026-08-31,1043,N20,nominal,2.0NRT,280.37,0.9,N
45.59806,-118.22246,331.28,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,283.84,2.89,N
45.59051,-118.19434,329.04,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,283.11,6.82,N
45.58852,-118.18697,335.1,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,288.48,7.4,N
45.60371,-118.24352,298.3,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.78,1.31,N
45.60187,-118.23664,297.1,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,283.26,1.31,N
45.59566,-118.23291,296.68,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.86,2.89,N
45.59357,-118.2251,299.93,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,279.89,2.89,N
45.59814,-118.2226,324.23,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,283.52,3.07,N
45.59073,-118.19437,325.89,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,283.04,6.46,N
45.58879,-118.18698,338.04,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,288.83,6.46,N
45.60721,-118.2572,295.61,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.13,0.89,N
45.60369,-118.24376,296.08,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,281.51,1.16,N
45.60188,-118.23685,296.45,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,283.04,2.12,N
45.59571,-118.23313,299.85,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,282.21,2.12,N
45.59365,-118.22527,312.24,0.59,0.53,2026-08-31,1043,N20,nominal,2.0NRT,280.31,3.07,N
45.64822,-120.21758,297.69,0.48,0.48,2026-08-31,1043,N20,nominal,2.0NRT,280.75,1.43,N
44.82803,-118.21537,304.12,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.41,2.61,N
44.82578,-118.20699,303.77,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.92,1.53,N
44.82758,-118.2334,296.98,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,282.11,2.12,N
44.82548,-118.22562,299.57,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,282.62,2.61,N
44.82083,-118.20837,295.96,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,281.41,1.53,N
44.82479,-118.24272,307.33,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,280.16,3.22,N
44.82272,-118.23503,307.47,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.7,3.22,N
44.82073,-118.22768,303.74,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.85,2.14,N
44.81573,-118.22881,296.68,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,281.61,2.14,N
44.8189,-118.27972,304.66,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,282.87,2.23,N
44.81265,-118.25665,307.77,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.15,2.69,N
44.81393,-118.28097,302.85,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.6,1.89,N
44.81181,-118.27316,299.79,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,284.33,1.89,N
44.80765,-118.25779,307.89,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.94,5.65,N
44.80465,-118.26631,337.94,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,284.99,5.65,N
44.80914,-118.28285,296.57,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,282.38,1.89,N
44.8069,-118.2746,295.07,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,281.59,1.89,N
44.81603,-118.27929,302.91,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.5,2.24,N
44.80994,-118.25627,304.63,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.71,2.59,N
44.80685,-118.26456,322.13,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,284.3,4.27,N
44.81113,-118.28075,303.55,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,284.25,2.24,N
44.80902,-118.27277,304.41,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,283.89,4.27,N
44.80497,-118.25746,303.43,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,282.81,2.59,N
44.80205,-118.2664,323.29,0.62,0.54,2026-08-31,1043,N20,nominal,2.0NRT,281.06,5.08,N
44.54127,-117.42355,299.8,0.34,0.56,2026-08-31,1043,N20,nominal,2.0NRT,281.73,0.67,N
42.68608,-111.59667,319.53,0.73,0.76,2026-08-31,1043,N20,nominal,2.0NRT,274.9,6.59,N
43.82986,-115.60463,309.35,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,277.56,2,N
43.8254,-115.61046,295.86,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,276.98,1.32,N
43.82127,-115.61742,310.71,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,279.31,2.71,N
43.8171,-115.62424,343.38,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,278.8,6.93,N
43.8154,-115.61861,301.32,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,279.23,2.71,N
43.81148,-115.62622,339.65,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,277.39,5.46,N
43.80984,-115.62083,311.17,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,279.02,4.4,N
43.82387,-115.61504,300.13,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,277.91,1.71,N
43.81982,-115.6223,321.11,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,278.2,3.41,N
43.81815,-115.61666,296.5,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,278.95,3.41,N
43.81395,-115.62345,367,0.44,0.62,2026-08-31,1043,N20,high,2.0NRT,280.56,3.41,N
43.81233,-115.61797,299.18,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,278.19,3.41,N
43.80885,-115.62719,303.38,0.44,0.62,2026-08-31,1043,N20,nominal,2.0NRT,276.14,1.25,N
45.56102,-122.73629,295.14,0.56,0.43,2026-08-31,1043,N20,nominal,2.0NRT,285.06,0.8,N
45.12724,-122.08515,303.52,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.2,0.83,N
45.03103,-121.89575,295.69,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,280.95,0.24,N
45.02693,-121.897,336.56,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.65,4.65,N
45.02368,-121.8831,302.5,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.94,1.71,N
45.02881,-121.89817,334.56,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.27,3.14,N
45.02773,-121.89342,310.32,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.53,3.14,N
45.0256,-121.88416,300.27,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.03,1.11,N
45.02448,-121.87923,297.72,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.99,1.2,N
45.05532,-122.05264,344.87,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,287.03,2.85,N
45.05645,-122.05761,295.74,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,281.48,2.85,N
45.04598,-122.0117,303.5,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.47,1.05,N
45.04504,-122.00758,295.1,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.1,1.05,N
45.05031,-122.04973,337.66,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,285.45,6.5,N
45.04598,-122.03074,344.83,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,287.99,5.32,N
45.05141,-122.05457,316.54,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.26,2.85,N
45.04492,-122.02607,300.48,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.81,5.32,N
45.0475,-122.05647,322.86,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,285.44,1.58,N
45.04641,-122.05167,348.64,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,289.4,3.9,N
45.04532,-122.04691,325.87,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,286.11,3.9,N
45.04315,-122.03741,320.14,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,285.59,1.87,N
45.04862,-122.06141,307.31,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.61,1.58,N
45.04424,-122.04214,307.52,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.45,1.87,N
45.04206,-122.03265,296.42,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.45,1.52,N
45.0037,-121.86511,297.23,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,281.32,0.48,N
45.04471,-122.06331,300.09,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.44,1.58,N
45.04359,-122.05838,310.74,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.41,1.58,N
45.04252,-122.05373,318.03,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.17,3.9,N
45.04145,-122.04903,301.28,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.36,3.9,N
45.04036,-122.04427,318.3,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,285.27,1.87,N
45.03967,-122.06027,295.27,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.55,0.72,N
45.03756,-122.05104,319.3,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.19,1.47,N
45.03645,-122.04618,303.37,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.76,1.47,N
45.03573,-122.06207,302.3,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.04,0.72,N
45.03464,-122.0573,296.42,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.53,1.47,N
45.03064,-122.05883,318.17,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.1,1.17,N
45.02955,-122.05403,296.64,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.05,1.17,N
45.02845,-122.04924,316.56,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.89,1.26,N
45.02736,-122.04447,299.23,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,284.36,1.26,N
45.02673,-122.06071,298.24,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.95,1.17,N
45.02565,-122.056,307.65,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.76,1.17,N
45.02457,-122.0513,303.63,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,282.56,1.26,N
45.02349,-122.0466,310.16,0.41,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283,1.26,N
43.14675,-115.67059,295.59,0.46,0.63,2026-08-31,1043,N20,nominal,2.0NRT,278.81,0.86,N
43.97119,-122.39457,296.71,0.42,0.45,2026-08-31,1043,N20,nominal,2.0NRT,283.86,0.38,N
43.41679,-123.52826,297.99,0.38,0.43,2026-08-31,1043,N20,nominal,2.0NRT,282.64,0.79,N
40.82319,-114.2561,310.11,0.63,0.72,2026-08-31,1043,N20,nominal,2.0NRT,283.95,2.52,N
41.5877,-117.69347,296.56,0.41,0.6,2026-08-31,1043,N20,nominal,2.0NRT,284.5,1.14,N
37.88567,-121.18556,301.11,0.34,0.56,2026-08-31,1045,N20,nominal,2.0NRT,287.17,0.18,N
37.88246,-121.18604,303.81,0.34,0.56,2026-08-31,1045,N20,nominal,2.0NRT,287.94,0.39,N
38.01685,-122.11258,301.76,0.6,0.53,2026-08-31,1045,N20,nominal,2.0NRT,290.15,1.96,N
37.03601,-120.13229,296.94,0.4,0.6,2026-08-31,1045,N20,nominal,2.0NRT,285.33,0.71,N
37.02975,-120.1338,295.49,0.4,0.6,2026-08-31,1045,N20,nominal,2.0NRT,284.87,0.57,N
36.29457,-121.69118,304.61,0.35,0.57,2026-08-31,1045,N20,nominal,2.0NRT,286.93,0.76,N
36.28999,-121.78029,299.48,0.35,0.56,2026-08-31,1045,N20,nominal,2.0NRT,287.12,0.86,N
36.28905,-121.77666,300.02,0.35,0.56,2026-08-31,1045,N20,nominal,2.0NRT,286.88,0.63,N
36.28812,-121.77299,298.6,0.35,0.56,2026-08-31,1045,N20,nominal,2.0NRT,286.54,0.63,N
36.28713,-121.76913,296.99,0.35,0.56,2026-08-31,1045,N20,nominal,2.0NRT,285.58,0.63,N
36.28502,-121.78223,304.85,0.35,0.56,2026-08-31,1045,N20,nominal,2.0NRT,286.69,1.08,N
36.2355,-121.63268,313.93,0.35,0.57,2026-08-31,1045,N20,nominal,2.0NRT,284.85,0.99,N
36.2346,-121.62917,303.35,0.35,0.57,2026-08-31,1045,N20,nominal,2.0NRT,285.47,0.99,N
36.23378,-121.62601,295.19,0.35,0.57,2026-08-31,1045,N20,nominal,2.0NRT,284.99,0.49,N
35.95726,-121.33705,312.53,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.9,1.26,N
35.95617,-121.33286,295.83,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,284.99,1.26,N
35.95388,-121.3241,300.37,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,284.6,0.97,N
35.9636,-121.38301,298.62,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,286.59,0.73,N
35.94989,-121.33047,296.31,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.51,0.97,N
35.94682,-121.31872,306.19,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.31,1.91,N
35.97323,-121.44158,330.68,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,292.43,11.32,N
35.97411,-121.44495,309.62,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.84,10.65,N
35.95921,-121.38776,304.48,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.07,0.95,N
35.95806,-121.38338,302.27,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.89,2.11,N
35.9469,-121.34062,304.9,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.31,1.61,N
35.96899,-121.44682,367,0.37,0.58,2026-08-31,1045,N20,high,2.0NRT,300.75,10.65,N
35.96802,-121.44312,351.74,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,306.73,11.32,N
35.96708,-121.43949,341.22,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,298.17,11.32,N
35.96992,-121.45041,297.89,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.39,10.65,N
35.96612,-121.43582,314.2,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,290.08,2.23,N
35.96517,-121.43218,304.01,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.32,2.23,N
35.95625,-121.39801,306.94,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.54,2.01,N
35.95508,-121.39352,299.4,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.62,0.95,N
35.95395,-121.38918,297.89,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.19,0.95,N
35.96329,-121.44647,367,0.37,0.58,2026-08-31,1045,N20,high,2.0NRT,292.43,5.07,N
35.96241,-121.44313,322.02,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.98,2.99,N
35.96425,-121.45017,319.09,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.86,5.07,N
35.96155,-121.43982,299.44,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.48,2.99,N
35.96066,-121.43642,298.06,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.2,1.56,N
35.95346,-121.40887,299.21,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.14,1.44,N
35.95236,-121.40465,303.97,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.04,0.84,N
35.95129,-121.40055,300.85,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.51,0.84,N
35.93097,-121.32297,298.78,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.43,0.82,N
35.93011,-121.31969,300.93,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.07,0.82,N
35.92926,-121.31643,298.87,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.19,0.94,N
35.92842,-121.31326,299.12,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.18,0.94,N
35.95672,-121.44283,349.77,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.45,2.99,N
35.95761,-121.44621,298.01,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,282.73,5.07,N
35.95584,-121.43948,298.5,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.3,2.99,N
35.9258,-121.32481,298.62,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,286.96,0.82,N
35.93159,-121.38988,312.69,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,284.84,1.52,N
35.8985,-121.3286,322.88,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,286.12,2.4,N
35.89937,-121.32656,314.58,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.08,0.84,N
35.89437,-121.32908,301.39,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.52,0.84,N
35.90063,-121.37527,298.21,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.7,1.34,N
35.89986,-121.37228,300.4,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,290.04,1.68,N
35.89206,-121.40754,303.12,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.86,1.57,N
35.89124,-121.40436,317.17,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.58,1.57,N
35.8904,-121.40112,300.29,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.49,2.12,N
35.87486,-121.34104,300,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,286.32,1.09,N
35.87375,-121.33678,312.07,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,286.33,0.88,N
35.87275,-121.33292,298.42,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.79,0.88,N
35.87174,-121.32903,297.43,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.86,0.47,N
35.88887,-121.41694,350.71,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.11,3.98,N
35.88724,-121.41065,346.3,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,292.85,3.58,N
35.87772,-121.37392,330.34,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.48,1.46,N
35.88807,-121.41386,302.36,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.48,3.98,N
35.88634,-121.4072,306.35,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.72,3.58,N
35.87938,-121.3803,306.68,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.56,1.93,N
35.87855,-121.37709,299.13,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.92,1.93,N
35.87685,-121.37055,301.16,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.94,1.46,N
35.86902,-121.34033,300.54,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.41,0.92,N
35.86798,-121.33633,306.31,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.28,0.92,N
35.867,-121.33253,304.54,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,288.65,1.52,N
35.88383,-121.41924,353.55,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,289.87,3.98,N
35.87501,-121.38519,367,0.37,0.58,2026-08-31,1045,N20,high,2.0NRT,292.65,6.51,N
35.88301,-121.41605,315.24,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.88,3.98,N
35.87595,-121.38882,309.97,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,286.01,6.51,N
35.87415,-121.38187,314.9,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.72,1.93,N
35.87328,-121.37854,301.27,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,287.5,1.93,N
35.8724,-121.37515,305.2,0.37,0.58,2026-08-31,1045,N20,nominal,2.0NRT,285.38,1.46,N
34.62417,-117.10011,301.91,0.68,0.74,2026-08-31,1045,N20,nominal,2.0NRT,288.25,2.08,N
34.60965,-117.3409,298.95,0.66,0.73,2026-08-31,1045,N20,nominal,2.0NRT,286.83,0.98,N
34.60776,-117.33463,299.21,0.66,0.73,2026-08-31,1045,N20,nominal,2.0NRT,286.14,1.41,N
